Image Path,Image Name,DateTimeOriginal,Latitude,Longitude
20240819/Cam3/FLIR_20240819_030328_230.jpg,FLIR_20240819_030328_230.jpg,2024:08:19 15:03:28,-22.342777777777776,-69.52975277777777
20240819/Cam3/FLIR_20240819_024502_017.jpg,FLIR_20240819_024502_017.jpg,2024:08:19 14:45:01,-22.341730555555554,-69.52943611111111
20240819/Cam3/FLIR_20240819_102509_921.jpg,FLIR_20240819_102509_921.jpg,2024:08:19 10:25:09,-22.34301111111111,-69.52941388888888
20240819/Cam3/FLIR_20240819_104642_812.jpg,FLIR_20240819_104642_812.jpg,2024:08:19 10:46:42,-22.342655555555556,-69.52981388888888
20240819/Cam3/FLIR_20240819_024249_627.jpg,FLIR_20240819_024249_627.jpg,2024:08:19 14:42:49,-22.341730555555554,-69.52943611111111
20240819/Cam3/FLIR_20240819_103205_104.jpg,FLIR_20240819_103205_104.jpg,2024:08:19 10:32:05,-22.34218611111111,-69.52971111111111
20240819/Cam3/FLIR_20240819_030230_653.jpg,FLIR_20240819_030230_653.jpg,2024:08:19 15:02:30,-22.342777777777776,-69.52975277777777
20240819/Cam3/FLIR_20240819_024350_093.jpg,FLIR_20240819_024350_093.jpg,2024:08:19 14:43:49,-22.341730555555554,-69.52943611111111
20240819/Cam3/FLIR_20240819_105123_100.jpg,FLIR_20240819_105123_100.jpg,2024:08:19 10:51:22,-22.342655555555556,-69.52981388888888
20240819/Cam3/FLIR_20240819_101756_924.jpg,FLIR_20240819_101756_924.jpg,2024:08:19 10:17:56,-22.34301111111111,-69.52941388888888
20240819/Cam3/FLIR_20240819_025005_352.jpg,FLIR_20240819_025005_352.jpg,2024:08:19 14:50:05,-22.34293611111111,-69.5297638888889
20240819/Cam3/FLIR_20240819_103732_452.jpg,FLIR_20240819_103732_452.jpg,2024:08:19 10:37:32,-22.34218611111111,-69.52971111111111
20240819/Cam3/FLIR_20240819_023907_150.jpg,FLIR_20240819_023907_150.jpg,2024:08:19 14:39:07,-22.341730555555554,-69.52943611111111
20240819/Cam1/FLIR_20240819_031226_711.jpg,FLIR_20240819_031226_711.jpg,2024:08:19 15:12:26,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_103937_672.jpg,FLIR_20240819_103937_672.jpg,2024:08:19 10:39:37,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_103342_325.jpg,FLIR_20240819_103342_325.jpg,2024:08:19 10:33:42,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_103827_360.jpg,FLIR_20240819_103827_360.jpg,2024:08:19 10:38:27,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_032614_220.jpg,FLIR_20240819_032614_220.jpg,2024:08:19 15:26:14,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_101756_256.jpg,FLIR_20240819_101756_256.jpg,2024:08:19 10:17:56,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_100245_862.jpg,FLIR_20240819_100245_862.jpg,2024:08:19 10:02:45,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_104346_573.jpg,FLIR_20240819_104346_573.jpg,2024:08:19 10:43:46,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_032043_125.jpg,FLIR_20240819_032043_125.jpg,2024:08:19 15:20:42,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_100910_917.jpg,FLIR_20240819_100910_917.jpg,2024:08:19 10:09:10,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_103001_032.jpg,FLIR_20240819_103001_032.jpg,2024:08:19 10:30:00,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_103403_402.jpg,FLIR_20240819_103403_402.jpg,2024:08:19 10:34:03,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_104007_830.jpg,FLIR_20240819_104007_830.jpg,2024:08:19 10:40:07,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_101524_945.jpg,FLIR_20240819_101524_945.jpg,2024:08:19 10:15:24,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_100939_759.jpg,FLIR_20240819_100939_759.jpg,2024:08:19 10:09:39,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_023633_784.jpg,FLIR_20240819_023633_784.jpg,2024:08:19 14:36:33,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_102801_730.jpg,FLIR_20240819_102801_730.jpg,2024:08:19 10:28:01,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_024929_887.jpg,FLIR_20240819_024929_887.jpg,2024:08:19 14:49:29,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_024729_536.jpg,FLIR_20240819_024729_536.jpg,2024:08:19 14:47:29,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_104705_017.jpg,FLIR_20240819_104705_017.jpg,2024:08:19 10:47:04,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_100420_996.jpg,FLIR_20240819_100420_996.jpg,2024:08:19 10:04:20,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_025107_942.jpg,FLIR_20240819_025107_942.jpg,2024:08:19 14:51:07,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_101329_977.jpg,FLIR_20240819_101329_977.jpg,2024:08:19 10:13:29,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_103226_065.jpg,FLIR_20240819_103226_065.jpg,2024:08:19 10:32:25,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_025945_897.jpg,FLIR_20240819_025945_897.jpg,2024:08:19 14:59:45,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_025240_542.jpg,FLIR_20240819_025240_542.jpg,2024:08:19 14:52:40,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_025039_942.jpg,FLIR_20240819_025039_942.jpg,2024:08:19 14:50:39,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_025858_251.jpg,FLIR_20240819_025858_251.jpg,2024:08:19 14:58:58,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_025314_326.jpg,FLIR_20240819_025314_326.jpg,2024:08:19 14:53:14,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_032118_399.jpg,FLIR_20240819_032118_399.jpg,2024:08:19 15:21:18,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_024025_674.jpg,FLIR_20240819_024025_674.jpg,2024:08:19 14:40:25,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_102907_402.jpg,FLIR_20240819_102907_402.jpg,2024:08:19 10:29:07,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_033531_900.jpg,FLIR_20240819_033531_900.jpg,2024:08:19 15:35:31,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_033706_617.jpg,FLIR_20240819_033706_617.jpg,2024:08:19 15:37:06,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_033441_480.jpg,FLIR_20240819_033441_480.jpg,2024:08:19 15:34:41,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_101142_599.jpg,FLIR_20240819_101142_599.jpg,2024:08:19 10:11:42,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_101700_042.jpg,FLIR_20240819_101700_042.jpg,2024:08:19 10:16:59,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_104428_998.jpg,FLIR_20240819_104428_998.jpg,2024:08:19 10:44:28,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_100535_345.jpg,FLIR_20240819_100535_345.jpg,2024:08:19 10:05:35,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_100741_196.jpg,FLIR_20240819_100741_196.jpg,2024:08:19 10:07:41,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_031507_355.jpg,FLIR_20240819_031507_355.jpg,2024:08:19 15:15:07,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_030040_397.jpg,FLIR_20240819_030040_397.jpg,2024:08:19 15:00:40,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_102555_340.jpg,FLIR_20240819_102555_340.jpg,2024:08:19 10:25:55,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_103138_703.jpg,FLIR_20240819_103138_703.jpg,2024:08:19 10:31:38,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_030822_013.jpg,FLIR_20240819_030822_013.jpg,2024:08:19 15:08:21,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_104144_445.jpg,FLIR_20240819_104144_445.jpg,2024:08:19 10:41:44,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_033316_067.jpg,FLIR_20240819_033316_067.jpg,2024:08:19 15:33:15,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_103516_202.jpg,FLIR_20240819_103516_202.jpg,2024:08:19 10:35:16,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_101826_146.jpg,FLIR_20240819_101826_146.jpg,2024:08:19 10:18:26,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_102157_147.jpg,FLIR_20240819_102157_147.jpg,2024:08:19 10:21:57,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_030314_554.jpg,FLIR_20240819_030314_554.jpg,2024:08:19 15:03:14,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_025606_582.jpg,FLIR_20240819_025606_582.jpg,2024:08:19 14:56:06,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_104805_986.jpg,FLIR_20240819_104805_986.jpg,2024:08:19 10:48:05,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_031037_927.jpg,FLIR_20240819_031037_927.jpg,2024:08:19 15:10:37,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_033013_261.jpg,FLIR_20240819_033013_261.jpg,2024:08:19 15:30:13,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_025152_718.jpg,FLIR_20240819_025152_718.jpg,2024:08:19 14:51:52,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_031313_753.jpg,FLIR_20240819_031313_753.jpg,2024:08:19 15:13:13,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_024329_536.jpg,FLIR_20240819_024329_536.jpg,2024:08:19 14:43:29,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_102415_442.jpg,FLIR_20240819_102415_442.jpg,2024:08:19 10:24:15,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_101221_758.jpg,FLIR_20240819_101221_758.jpg,2024:08:19 10:12:21,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_023500_129.jpg,FLIR_20240819_023500_129.jpg,2024:08:19 14:35:00,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_033343_894.jpg,FLIR_20240819_033343_894.jpg,2024:08:19 15:33:43,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_033134_799.jpg,FLIR_20240819_033134_799.jpg,2024:08:19 15:31:34,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_030011_436.jpg,FLIR_20240819_030011_436.jpg,2024:08:19 15:00:11,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_025631_780.jpg,FLIR_20240819_025631_780.jpg,2024:08:19 14:56:31,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_024653_920.jpg,FLIR_20240819_024653_920.jpg,2024:08:19 14:46:53,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_102453_386.jpg,FLIR_20240819_102453_386.jpg,2024:08:19 10:24:53,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_031558_662.jpg,FLIR_20240819_031558_662.jpg,2024:08:19 15:15:58,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_095953_247.jpg,FLIR_20240819_095953_247.jpg,2024:08:19 09:59:53,,
20240819/Cam1/FLIR_20240819_100145_637.jpg,FLIR_20240819_100145_637.jpg,2024:08:19 10:01:45,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_023605_856.jpg,FLIR_20240819_023605_856.jpg,2024:08:19 14:36:05,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_101945_290.jpg,FLIR_20240819_101945_290.jpg,2024:08:19 10:19:45,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_102337_602.jpg,FLIR_20240819_102337_602.jpg,2024:08:19 10:23:37,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_024454_115.jpg,FLIR_20240819_024454_115.jpg,2024:08:19 14:44:53,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_032911_564.jpg,FLIR_20240819_032911_564.jpg,2024:08:19 15:29:11,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_032400_984.jpg,FLIR_20240819_032400_984.jpg,2024:08:19 15:24:00,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_024628_868.jpg,FLIR_20240819_024628_868.jpg,2024:08:19 14:46:28,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_032216_547.jpg,FLIR_20240819_032216_547.jpg,2024:08:19 15:22:16,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_024428_496.jpg,FLIR_20240819_024428_496.jpg,2024:08:19 14:44:28,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_033226_593.jpg,FLIR_20240819_033226_593.jpg,2024:08:19 15:32:26,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_030850_518.jpg,FLIR_20240819_030850_518.jpg,2024:08:19 15:08:50,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_024629_566.jpg,FLIR_20240819_024629_566.jpg,2024:08:19 14:46:29,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_101448_572.jpg,FLIR_20240819_101448_572.jpg,2024:08:19 10:14:48,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_030611_911.jpg,FLIR_20240819_030611_911.jpg,2024:08:19 15:06:11,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_031130_344.jpg,FLIR_20240819_031130_344.jpg,2024:08:19 15:11:30,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_101057_014.jpg,FLIR_20240819_101057_014.jpg,2024:08:19 10:10:56,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_030505_722.jpg,FLIR_20240819_030505_722.jpg,2024:08:19 15:05:05,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_102724_482.jpg,FLIR_20240819_102724_482.jpg,2024:08:19 10:27:24,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_100625_914.jpg,FLIR_20240819_100625_914.jpg,2024:08:19 10:06:25,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_103105_508.jpg,FLIR_20240819_103105_508.jpg,2024:08:19 10:31:05,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_030358_929.jpg,FLIR_20240819_030358_929.jpg,2024:08:19 15:03:58,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_032316_241.jpg,FLIR_20240819_032316_241.jpg,2024:08:19 15:23:16,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_025802_456.jpg,FLIR_20240819_025802_456.jpg,2024:08:19 14:58:02,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_030228_899.jpg,FLIR_20240819_030228_899.jpg,2024:08:19 15:02:28,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_104509_097.jpg,FLIR_20240819_104509_097.jpg,2024:08:19 10:45:09,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_030337_923.jpg,FLIR_20240819_030337_923.jpg,2024:08:19 15:03:37,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_031947_178.jpg,FLIR_20240819_031947_178.jpg,2024:08:19 15:19:47,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_025836_197.jpg,FLIR_20240819_025836_197.jpg,2024:08:19 14:58:36,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_103618_628.jpg,FLIR_20240819_103618_628.jpg,2024:08:19 10:36:18,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_024801_729.jpg,FLIR_20240819_024801_729.jpg,2024:08:19 14:48:01,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_104541_302.jpg,FLIR_20240819_104541_302.jpg,2024:08:19 10:45:41,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_100332_802.jpg,FLIR_20240819_100332_802.jpg,2024:08:19 10:03:32,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_102837_263.jpg,FLIR_20240819_102837_263.jpg,2024:08:19 10:28:37,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_030106_516.jpg,FLIR_20240819_030106_516.jpg,2024:08:19 15:01:06,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_101603_605.jpg,FLIR_20240819_101603_605.jpg,2024:08:19 10:16:03,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_025508_750.jpg,FLIR_20240819_025508_750.jpg,2024:08:19 14:55:08,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_100804_634.jpg,FLIR_20240819_100804_634.jpg,2024:08:19 10:08:04,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_103802_253.jpg,FLIR_20240819_103802_253.jpg,2024:08:19 10:38:02,-22.339805555555554,-69.529475
20240819/Cam1/FLIR_20240819_032724_382.jpg,FLIR_20240819_032724_382.jpg,2024:08:19 15:27:24,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_025509_434.jpg,FLIR_20240819_025509_434.jpg,2024:08:19 14:55:09,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_031352_100.jpg,FLIR_20240819_031352_100.jpg,2024:08:19 15:13:51,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_024527_312.jpg,FLIR_20240819_024527_312.jpg,2024:08:19 14:45:27,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_023937_329.jpg,FLIR_20240819_023937_329.jpg,2024:08:19 14:39:37,-22.339913888888887,-69.5300861111111
20240819/Cam1/FLIR_20240819_033804_075.jpg,FLIR_20240819_033804_075.jpg,2024:08:19 15:38:03,-22.339913888888887,-69.5300861111111
